marital_status;hours_per_week;age;education;income
Married-civ-spouse;40;33;12th;<=50K
Never-married;30;21;Some-college;<=50K
Never-married;40;30;Bachelors;<=50K
Separated;40;56;HS-grad;<=50K
Never-married;40;30;Bachelors;<=50K
Never-married;40;49;Bachelors;<=50K
Married-civ-spouse;40;55;Some-college;>50K
Never-married;21;28;Assoc-acdm;<=50K
Married-civ-spouse;40;25;Bachelors;>50K
Never-married;60;25;Bachelors;<=50K
Married-civ-spouse;40;51;Assoc-acdm;>50K
Divorced;20;80;HS-grad;<=50K
Divorced;40;55;HS-grad;<=50K
Never-married;35;31;Preschool;<=50K
Never-married;60;25;Bachelors;<=50K
Divorced;40;32;HS-grad;<=50K
Married-civ-spouse;30;54;Some-college;<=50K
Married-civ-spouse;40;51;Masters;>50K
Divorced;40;57;HS-grad;<=50K
Divorced;38;29;Assoc-acdm;<=50K
Married-civ-spouse;40;62;10th;<=50K
Married-civ-spouse;80;36;Prof-school;>50K
Never-married;40;19;HS-grad;<=50K
Married-civ-spouse;36;50;Assoc-voc;>50K
Married-civ-spouse;40;24;HS-grad;<=50K
Married-civ-spouse;40;55;HS-grad;>50K
Never-married;40;27;Bachelors;<=50K
Married-civ-spouse;38;28;HS-grad;<=50K
Married-civ-spouse;45;50;Prof-school;>50K
Married-civ-spouse;40;34;HS-grad;<=50K
Never-married;45;31;Masters;<=50K
Never-married;38;23;12th;<=50K
Married-civ-spouse;26;39;HS-grad;<=50K
Married-civ-spouse;40;42;HS-grad;<=50K
Divorced;40;37;11th;<=50K
Never-married;40;29;Bachelors;<=50K
Divorced;40;40;Assoc-acdm;>50K
Divorced;50;51;Some-college;<=50K
Married-civ-spouse;40;36;HS-grad;<=50K
Never-married;40;33;Prof-school;>50K
Married-civ-spouse;40;36;HS-grad;<=50K
Never-married;24;20;Some-college;<=50K
Never-married;40;25;Bachelors;<=50K
Married-civ-spouse;40;48;HS-grad;<=50K
Divorced;60;50;7th-8th;<=50K
Never-married;40;35;HS-grad;<=50K
Married-civ-spouse;50;31;Some-college;>50K
Married-civ-spouse;23;50;Doctorate;<=50K
Never-married;55;20;HS-grad;<=50K
Married-civ-spouse;55;35;Bachelors;>50K
Married-civ-spouse;40;30;10th;<=50K
Widowed;40;35;Assoc-acdm;<=50K
Divorced;65;48;Some-college;>50K
Married-civ-spouse;40;31;Bachelors;>50K
Never-married;35;19;Some-college;<=50K
Married-civ-spouse;40;43;Assoc-voc;>50K
Married-civ-spouse;65;47;HS-grad;<=50K
Married-civ-spouse;40;22;HS-grad;<=50K
Married-civ-spouse;40;33;10th;<=50K
Married-civ-spouse;45;53;Masters;>50K
Never-married;15;20;Some-college;<=50K
Married-civ-spouse;40;52;Assoc-voc;>50K
Married-civ-spouse;50;60;HS-grad;<=50K
Married-civ-spouse;40;41;HS-grad;>50K
Never-married;40;38;Masters;<=50K
Married-civ-spouse;40;36;Some-college;>50K
Divorced;40;31;Masters;<=50K
Married-civ-spouse;40;53;Some-college;<=50K
Married-civ-spouse;40;40;Some-college;<=50K
Never-married;20;17;11th;<=50K
Married-civ-spouse;40;58;Bachelors;>50K
Never-married;35;22;Some-college;<=50K
Married-civ-spouse;30;30;HS-grad;<=50K
Married-civ-spouse;20;61;1st-4th;<=50K
Married-civ-spouse;40;32;Bachelors;>50K
Divorced;20;65;HS-grad;<=50K
Never-married;35;17;9th;<=50K
Never-married;35;34;HS-grad;<=50K
Never-married;40;47;Bachelors;<=50K
Never-married;50;28;Some-college;<=50K
Never-married;35;22;Some-college;<=50K
Married-civ-spouse;40;28;Bachelors;>50K
Never-married;40;33;Bachelors;<=50K
Divorced;44;47;Assoc-acdm;<=50K
Married-civ-spouse;40;47;Masters;>50K
Married-civ-spouse;10;62;Masters;<=50K
Never-married;30;26;HS-grad;<=50K
Divorced;45;40;Bachelors;>50K
Married-civ-spouse;39;33;Some-college;<=50K
Married-civ-spouse;30;61;Masters;<=50K
Married-civ-spouse;40;72;HS-grad;<=50K
Married-civ-spouse;40;41;5th-6th;<=50K
Married-civ-spouse;45;48;Bachelors;>50K
Never-married;15;22;Some-college;<=50K
Married-civ-spouse;60;41;Assoc-acdm;>50K
Married-civ-spouse;72;41;Bachelors;<=50K
Married-civ-spouse;55;35;Prof-school;>50K
Never-married;40;35;Some-college;<=50K
Married-civ-spouse;50;48;Bachelors;>50K
Married-civ-spouse;60;58;9th;<=50K
Married-spouse-absent;40;46;HS-grad;<=50K
Married-civ-spouse;40;51;HS-grad;<=50K
Widowed;34;70;Some-college;<=50K
Married-civ-spouse;40;30;HS-grad;<=50K
Never-married;15;18;11th;<=50K
Divorced;40;34;HS-grad;<=50K
Married-civ-spouse;40;25;Bachelors;>50K
Divorced;50;49;HS-grad;<=50K
Divorced;40;51;HS-grad;<=50K
Never-married;40;25;HS-grad;<=50K
Married-civ-spouse;50;40;10th;<=50K
Married-civ-spouse;56;61;7th-8th;<=50K
Married-civ-spouse;50;43;Bachelors;>50K
Never-married;40;29;HS-grad;<=50K
Married-civ-spouse;48;38;Bachelors;<=50K
Married-civ-spouse;40;43;HS-grad;<=50K
Married-civ-spouse;55;46;Bachelors;<=50K
Married-civ-spouse;40;32;HS-grad;>50K
Never-married;44;19;HS-grad;<=50K
Divorced;28;32;HS-grad;<=50K
Never-married;15;22;Some-college;<=50K
Married-civ-spouse;40;37;HS-grad;<=50K
Married-civ-spouse;40;23;HS-grad;<=50K
Married-civ-spouse;40;40;HS-grad;<=50K
Never-married;45;39;Masters;>50K
Divorced;40;48;HS-grad;<=50K
Married-civ-spouse;40;34;HS-grad;<=50K
Married-civ-spouse;40;36;HS-grad;<=50K
Married-civ-spouse;66;44;HS-grad;<=50K
Married-civ-spouse;56;25;Assoc-voc;>50K
Married-civ-spouse;45;37;11th;<=50K
Married-civ-spouse;45;52;Some-college;>50K
Married-civ-spouse;50;28;Bachelors;<=50K
Divorced;40;64;Bachelors;<=50K
Divorced;21;31;12th;<=50K
Married-civ-spouse;45;42;Bachelors;>50K
Never-married;40;24;Bachelors;<=50K
Married-civ-spouse;48;46;Bachelors;>50K
Never-married;34;33;Some-college;<=50K
Divorced;40;72;1st-4th;<=50K
Married-civ-spouse;40;62;5th-6th;<=50K
Widowed;40;17;11th;<=50K
Married-civ-spouse;40;49;HS-grad;>50K
Never-married;38;20;HS-grad;<=50K
Never-married;15;21;Some-college;<=50K
Married-civ-spouse;62;39;Some-college;>50K
Never-married;40;31;Bachelors;<=50K
Separated;40;49;HS-grad;<=50K
Never-married;40;22;HS-grad;<=50K
Married-civ-spouse;52;44;HS-grad;>50K
Married-civ-spouse;40;38;Assoc-voc;<=50K
Never-married;20;22;HS-grad;<=50K
Married-civ-spouse;40;46;HS-grad;<=50K
Never-married;40;44;Masters;<=50K
Separated;40;27;HS-grad;<=50K
Never-married;40;55;Masters;<=50K
Divorced;13;29;Assoc-acdm;<=50K
Divorced;40;36;Some-college;<=50K
Never-married;40;32;Masters;<=50K
Divorced;40;60;Assoc-acdm;<=50K
Married-civ-spouse;50;40;Masters;>50K
Divorced;30;42;Some-college;<=50K
Married-civ-spouse;20;63;Bachelors;<=50K
Married-civ-spouse;40;37;Bachelors;>50K
Married-civ-spouse;32;32;Some-college;>50K
Married-civ-spouse;60;50;Some-college;<=50K
Never-married;50;22;HS-grad;<=50K
Married-civ-spouse;5;67;HS-grad;<=50K
Never-married;21;18;11th;<=50K
Married-civ-spouse;60;48;Bachelors;>50K
Married-civ-spouse;40;33;11th;<=50K
Married-civ-spouse;15;35;1st-4th;<=50K
Married-civ-spouse;40;55;Some-college;<=50K
Married-civ-spouse;50;51;Masters;>50K
Married-civ-spouse;60;53;Some-college;<=50K
Divorced;40;29;Some-college;<=50K
Never-married;30;20;Some-college;<=50K
Never-married;35;26;Assoc-voc;<=50K
Divorced;60;45;HS-grad;<=50K
Never-married;40;29;HS-grad;<=50K
Married-civ-spouse;40;28;HS-grad;<=50K
Married-civ-spouse;25;70;7th-8th;<=50K
Never-married;40;36;HS-grad;<=50K
Married-civ-spouse;40;57;5th-6th;<=50K
Married-civ-spouse;40;46;12th;<=50K
Never-married;25;19;Some-college;<=50K
Never-married;10;19;Some-college;<=50K
Never-married;40;26;HS-grad;<=50K
Never-married;40;38;11th;<=50K
Married-civ-spouse;70;39;1st-4th;<=50K
Never-married;40;22;9th;<=50K
Married-civ-spouse;65;32;HS-grad;>50K
Married-civ-spouse;40;53;9th;<=50K
Separated;40;50;HS-grad;<=50K
Married-civ-spouse;65;37;9th;<=50K
Married-civ-spouse;50;38;Prof-school;<=50K
Married-civ-spouse;40;28;Masters;>50K
Married-civ-spouse;60;42;Bachelors;>50K
Married-civ-spouse;50;57;Some-college;>50K
Divorced;40;61;Some-college;<=50K
Never-married;40;26;Some-college;<=50K
Married-civ-spouse;40;43;Assoc-voc;>50K
Separated;70;35;HS-grad;<=50K
Never-married;40;32;10th;<=50K
Divorced;40;45;Some-college;<=50K
Never-married;48;26;Assoc-voc;<=50K
Divorced;24;23;HS-grad;<=50K
Married-civ-spouse;16;41;Some-college;<=50K
Married-civ-spouse;48;42;HS-grad;>50K
Widowed;40;62;HS-grad;<=50K
Married-civ-spouse;20;30;Masters;<=50K
Married-civ-spouse;40;24;Assoc-acdm;<=50K
Married-civ-spouse;40;51;HS-grad;>50K
Divorced;40;62;HS-grad;<=50K
Never-married;55;37;Prof-school;>50K
Never-married;24;27;7th-8th;<=50K
Never-married;40;21;Some-college;<=50K
Never-married;25;18;12th;<=50K
Divorced;30;53;HS-grad;<=50K
Never-married;15;22;Bachelors;<=50K
Never-married;40;47;HS-grad;<=50K
Married-civ-spouse;40;45;Prof-school;>50K
Never-married;65;36;HS-grad;<=50K
Married-civ-spouse;55;43;HS-grad;<=50K
Married-AF-spouse;50;40;Bachelors;>50K
Never-married;40;29;Assoc-voc;<=50K
Widowed;50;51;Masters;>50K
Married-civ-spouse;40;57;HS-grad;<=50K
Never-married;60;37;Some-college;>50K
Married-civ-spouse;50;51;Some-college;>50K
Married-civ-spouse;45;37;Assoc-acdm;<=50K
Divorced;8;45;Assoc-voc;<=50K
Never-married;30;22;Assoc-voc;<=50K
Married-civ-spouse;40;42;10th;<=50K
Divorced;50;64;Masters;<=50K
Divorced;35;49;Some-college;<=50K
Married-civ-spouse;40;44;HS-grad;<=50K
Never-married;40;23;HS-grad;<=50K
Never-married;35;28;Some-college;<=50K
Married-civ-spouse;40;26;5th-6th;<=50K
Divorced;35;40;Bachelors;<=50K
Married-civ-spouse;50;43;Assoc-acdm;<=50K
Married-civ-spouse;10;33;Masters;>50K
Divorced;40;36;HS-grad;<=50K
Married-civ-spouse;50;42;Bachelors;<=50K
Married-civ-spouse;60;26;Prof-school;>50K
Married-civ-spouse;50;37;Some-college;<=50K
Married-civ-spouse;30;61;Masters;>50K
Never-married;40;19;Some-college;<=50K
Married-civ-spouse;40;33;Some-college;<=50K
Married-civ-spouse;40;47;Assoc-acdm;<=50K
Never-married;40;31;HS-grad;<=50K
Divorced;39;55;Prof-school;<=50K
Married-civ-spouse;40;43;Assoc-acdm;<=50K
Married-civ-spouse;40;42;Bachelors;<=50K
Never-married;50;34;Bachelors;<=50K
Never-married;40;20;HS-grad;<=50K
Never-married;43;21;HS-grad;<=50K
Married-civ-spouse;40;40;HS-grad;>50K
Never-married;35;48;Bachelors;<=50K
Married-civ-spouse;40;55;Some-college;>50K
Married-civ-spouse;16;70;HS-grad;<=50K
Widowed;40;58;Bachelors;<=50K
Never-married;40;23;Bachelors;<=50K
Married-civ-spouse;40;32;Bachelors;>50K
Divorced;40;26;HS-grad;<=50K
Married-civ-spouse;50;37;Some-college;>50K
Never-married;42;23;Bachelors;<=50K
Never-married;20;20;Some-college;<=50K
Married-civ-spouse;60;28;HS-grad;<=50K
Widowed;80;58;HS-grad;<=50K
Divorced;40;52;HS-grad;<=50K
Never-married;22;27;Some-college;<=50K
Married-civ-spouse;40;37;Some-college;>50K
Married-civ-spouse;30;60;HS-grad;<=50K
Married-civ-spouse;40;43;Some-college;<=50K
Never-married;60;65;Prof-school;<=50K
Married-civ-spouse;50;61;Some-college;>50K
Married-civ-spouse;75;57;Some-college;<=50K
Married-civ-spouse;60;47;Masters;>50K
Divorced;40;62;Bachelors;<=50K
Divorced;50;51;Bachelors;>50K
Never-married;40;35;Bachelors;<=50K
Never-married;20;17;12th;<=50K
Never-married;45;25;HS-grad;<=50K
Married-civ-spouse;45;34;HS-grad;>50K
Married-civ-spouse;55;55;HS-grad;<=50K
Married-civ-spouse;50;42;Prof-school;>50K
Married-civ-spouse;50;20;11th;<=50K
Never-married;50;36;HS-grad;<=50K
Married-civ-spouse;40;47;HS-grad;<=50K
Married-civ-spouse;40;26;Masters;>50K
Divorced;78;26;HS-grad;>50K
Married-civ-spouse;42;56;Bachelors;>50K
Divorced;40;26;HS-grad;<=50K
Married-civ-spouse;32;52;11th;<=50K
Married-civ-spouse;60;43;HS-grad;<=50K
Never-married;25;19;Some-college;<=50K
Married-civ-spouse;45;26;HS-grad;<=50K
Never-married;40;26;Some-college;<=50K
Married-civ-spouse;60;43;11th;<=50K
Married-civ-spouse;65;55;Bachelors;>50K
Divorced;50;38;HS-grad;<=50K
Never-married;40;17;10th;<=50K
Married-civ-spouse;35;56;10th;>50K
Married-civ-spouse;40;45;HS-grad;<=50K
Never-married;38;18;Some-college;<=50K
Married-civ-spouse;45;43;Bachelors;>50K
Divorced;24;59;HS-grad;<=50K
Married-civ-spouse;50;38;Masters;>50K
Married-civ-spouse;40;27;HS-grad;<=50K
Divorced;40;37;HS-grad;>50K
Married-civ-spouse;35;44;Masters;>50K
Married-civ-spouse;40;28;Assoc-voc;>50K
Never-married;40;22;Some-college;<=50K
Divorced;40;48;Bachelors;<=50K
Divorced;45;47;Masters;<=50K
Married-civ-spouse;40;43;HS-grad;<=50K
Married-civ-spouse;45;42;Assoc-acdm;>50K
Married-civ-spouse;55;37;HS-grad;<=50K
Divorced;40;39;Bachelors;<=50K
Married-civ-spouse;40;36;HS-grad;>50K
Never-married;12;18;HS-grad;<=50K
Married-civ-spouse;44;60;10th;>50K
Married-civ-spouse;50;38;Some-college;<=50K
Widowed;40;59;HS-grad;<=50K
Never-married;50;39;Bachelors;<=50K
Never-married;32;39;Assoc-voc;<=50K
Married-civ-spouse;40;43;Bachelors;<=50K
Married-civ-spouse;40;25;Bachelors;<=50K
Never-married;16;17;11th;<=50K
Married-civ-spouse;50;37;Assoc-voc;<=50K
Divorced;40;53;11th;<=50K
Married-civ-spouse;30;46;7th-8th;<=50K
Married-civ-spouse;40;29;Masters;>50K
Married-civ-spouse;42;47;HS-grad;>50K
Married-civ-spouse;40;40;Doctorate;>50K
Married-civ-spouse;40;29;HS-grad;>50K
Divorced;40;44;Some-college;<=50K
Married-civ-spouse;40;47;HS-grad;<=50K
Never-married;40;21;Some-college;<=50K
Married-civ-spouse;45;32;Some-college;<=50K
Never-married;40;41;Bachelors;<=50K
Married-spouse-absent;50;41;HS-grad;<=50K
Never-married;50;22;Bachelors;<=50K
Never-married;40;23;HS-grad;<=50K
Married-civ-spouse;45;47;Bachelors;>50K
Never-married;40;21;Some-college;<=50K
Separated;40;51;Bachelors;<=50K
Married-civ-spouse;40;27;Some-college;<=50K
Married-civ-spouse;48;45;HS-grad;<=50K
Never-married;40;47;5th-6th;<=50K
Never-married;40;23;Some-college;<=50K
Married-civ-spouse;45;69;Some-college;>50K
Never-married;40;28;5th-6th;<=50K
Married-civ-spouse;30;30;11th;<=50K
Divorced;10;48;11th;<=50K
Never-married;60;22;Some-college;<=50K
