marital_status;hours_per_week;age;education;income
Married-civ-spouse;10;64.0;HS-grad;<=50K
Married-civ-spouse;40;35.0;Bachelors;>50K
Married-civ-spouse;70;44.0;Some-college;>50K
Widowed;40;50.0;HS-grad;<=50K
Married-civ-spouse;40;56.0;Bachelors;<=50K
Married-civ-spouse;70;31.0;Some-college;<=50K
Never-married;12;22.0;Some-college;<=50K
Married-civ-spouse;60;56.0;Doctorate;>50K
Never-married;20;17.0;11th;<=50K
Divorced;50;48.0;HS-grad;<=50K
Married-civ-spouse;40;33.0;Some-college;<=50K
Divorced;48;37.0;Masters;<=50K
Never-married;23;25.0;HS-grad;<=50K
Divorced;40;25.0;HS-grad;<=50K
Married-civ-spouse;40;22.0;HS-grad;<=50K
Married-civ-spouse;45;50.0;Some-college;>50K
Never-married;40;25.0;Some-college;<=50K
Never-married;20;18.0;HS-grad;<=50K
Married-civ-spouse;55;34.0;Some-college;>50K
Married-civ-spouse;48;28.0;HS-grad;<=50K
Married-civ-spouse;50;55.0;Some-college;<=50K
Never-married;20;27.0;HS-grad;<=50K
Never-married;40;36.0;Doctorate;>50K
Divorced;40;40.0;HS-grad;<=50K
Divorced;38;59.0;HS-grad;<=50K
Married-civ-spouse;17;72.0;Bachelors;<=50K
Married-civ-spouse;40;45.0;HS-grad;<=50K
Married-civ-spouse;50;34.0;HS-grad;<=50K
Married-civ-spouse;50;36.0;Doctorate;<=50K
Never-married;40;23.0;Bachelors;<=50K
Married-civ-spouse;45;59.0;HS-grad;<=50K
Never-married;40;42.0;Bachelors;<=50K
Widowed;40;53.0;HS-grad;<=50K
Never-married;30;24.0;Bachelors;<=50K
Widowed;44;48.0;Masters;<=50K
Married-civ-spouse;47;34.0;Bachelors;>50K
Never-married;40;29.0;Assoc-voc;<=50K
Married-civ-spouse;48;35.0;Some-college;>50K
Divorced;40;48.0;Some-college;<=50K
Married-civ-spouse;40;33.0;9th;<=50K
Married-civ-spouse;24;46.0;Some-college;<=50K
Married-civ-spouse;40;38.0;Assoc-acdm;>50K
Married-civ-spouse;60;51.0;Some-college;<=50K
Divorced;40;37.0;Bachelors;<=50K
Married-civ-spouse;40;42.0;Assoc-acdm;<=50K
Never-married;40;32.0;Masters;<=50K
Never-married;8;25.0;Prof-school;<=50K
Married-civ-spouse;60;59.0;HS-grad;<=50K
Married-civ-spouse;42;33.0;Bachelors;<=50K
Divorced;40;61.0;Bachelors;<=50K
Married-civ-spouse;40;51.0;HS-grad;>50K
Married-civ-spouse;40;47.0;Some-college;<=50K
Widowed;8;65.0;HS-grad;<=50K
Married-civ-spouse;40;64.0;HS-grad;<=50K
Never-married;12;23.0;5th-6th;<=50K
Never-married;40;22.0;12th;<=50K
Married-civ-spouse;50;38.0;Bachelors;>50K
Married-civ-spouse;70;27.0;Assoc-voc;<=50K
Married-civ-spouse;52;38.0;Bachelors;<=50K
Married-civ-spouse;35;29.0;Some-college;<=50K
Divorced;15;50.0;Some-college;<=50K
Married-civ-spouse;40;53.0;Some-college;<=50K
Married-civ-spouse;50;35.0;Some-college;>50K
Never-married;40;23.0;Assoc-acdm;<=50K
Married-civ-spouse;44;52.0;HS-grad;>50K
Married-civ-spouse;70;41.0;10th;<=50K
Divorced;20;30.0;Some-college;<=50K
Never-married;50;36.0;Some-college;<=50K
Never-married;40;33.0;Assoc-voc;<=50K
Married-civ-spouse;40;41.0;Bachelors;>50K
Divorced;40;35.0;HS-grad;<=50K
Divorced;10;30.0;Some-college;<=50K
Married-civ-spouse;40;22.0;HS-grad;<=50K
Divorced;30;50.0;Masters;<=50K
Married-civ-spouse;45;44.0;Bachelors;<=50K
Never-married;40;29.0;Assoc-voc;<=50K
Married-civ-spouse;50;35.0;Bachelors;>50K
Married-civ-spouse;60;62.0;Bachelors;>50K
Divorced;40;42.0;HS-grad;<=50K
Never-married;40;35.0;Some-college;<=50K
Married-civ-spouse;50;24.0;HS-grad;<=50K
Never-married;40;24.0;HS-grad;<=50K
Married-civ-spouse;30;28.0;10th;<=50K
Married-civ-spouse;35;25.0;Bachelors;<=50K
Married-civ-spouse;40;48.0;Bachelors;>50K
Married-civ-spouse;40;42.0;Bachelors;<=50K
Widowed;40;64.0;HS-grad;<=50K
Never-married;30;21.0;HS-grad;<=50K
Separated;35;38.0;10th;<=50K
Married-civ-spouse;40;41.0;HS-grad;<=50K
Married-civ-spouse;50;46.0;HS-grad;<=50K
Married-civ-spouse;77;46.0;Bachelors;<=50K
Never-married;43;51.0;Assoc-voc;<=50K
Married-civ-spouse;40;33.0;Bachelors;>50K
Married-civ-spouse;40;47.0;Some-college;<=50K
Divorced;40;32.0;HS-grad;<=50K
Never-married;35;20.0;Some-college;<=50K
Never-married;40;19.0;Some-college;<=50K
Never-married;30;48.0;HS-grad;<=50K
Married-civ-spouse;50;20.0;HS-grad;<=50K
Divorced;40;48.0;HS-grad;>50K
Never-married;42;22.0;HS-grad;<=50K
Married-civ-spouse;40;30.0;Some-college;<=50K
Divorced;40;47.0;Some-college;<=50K
Divorced;40;53.0;HS-grad;<=50K
Married-civ-spouse;40;36.0;Bachelors;<=50K
Married-civ-spouse;30;68.0;7th-8th;<=50K
Widowed;55;30.0;Bachelors;>50K
Married-civ-spouse;50;49.0;Some-college;<=50K
Never-married;40;31.0;Bachelors;<=50K
Divorced;40;48.0;Bachelors;<=50K
Divorced;38;42.0;Some-college;<=50K
Married-civ-spouse;40;64.0;HS-grad;>50K
Divorced;40;54.0;Masters;>50K
Married-civ-spouse;40;41.0;Bachelors;<=50K
Never-married;60;39.0;Masters;>50K
Divorced;40;39.0;HS-grad;>50K
Divorced;48;51.0;Some-college;>50K
Never-married;50;38.0;Some-college;<=50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Married-civ-spouse;60;38.0;Bachelors;<=50K
Married-civ-spouse;40;64.0;HS-grad;<=50K
Divorced;38;41.0;Some-college;<=50K
Married-civ-spouse;40;44.0;HS-grad;<=50K
Divorced;58;43.0;HS-grad;<=50K
Divorced;40;42.0;HS-grad;>50K
Married-civ-spouse;45;27.0;7th-8th;<=50K
Never-married;56;18.0;10th;<=50K
Never-married;35;33.0;5th-6th;<=50K
Never-married;25;19.0;HS-grad;<=50K
Married-civ-spouse;50;56.0;Assoc-acdm;<=50K
Never-married;35;24.0;Some-college;<=50K
Divorced;40;73.0;7th-8th;<=50K
Never-married;50;41.0;HS-grad;<=50K
Married-civ-spouse;42;49.0;10th;>50K
Never-married;40;35.0;HS-grad;<=50K
Never-married;20;26.0;HS-grad;<=50K
Never-married;40;30.0;HS-grad;<=50K
Divorced;40;52.0;HS-grad;<=50K
Divorced;10;58.0;HS-grad;<=50K
Never-married;40;33.0;HS-grad;<=50K
Never-married;24;18.0;11th;<=50K
Married-civ-spouse;40;52.0;HS-grad;<=50K
Married-civ-spouse;15;65.0;Bachelors;<=50K
Never-married;20;18.0;11th;<=50K
Married-civ-spouse;40;42.0;HS-grad;<=50K
Married-civ-spouse;72;26.0;Bachelors;<=50K
Divorced;40;45.0;HS-grad;<=50K
Married-civ-spouse;43;38.0;Some-college;>50K
Married-civ-spouse;40;35.0;HS-grad;<=50K
Divorced;40;42.0;Masters;<=50K
Married-civ-spouse;60;22.0;HS-grad;<=50K
Never-married;40;30.0;Some-college;<=50K
Divorced;40;49.0;Bachelors;<=50K
Married-civ-spouse;99;41.0;Assoc-acdm;<=50K
Never-married;40;39.0;Bachelors;<=50K
Married-civ-spouse;40;28.0;11th;<=50K
Never-married;30;18.0;Some-college;<=50K
Married-civ-spouse;40;20.0;HS-grad;<=50K
Divorced;40;31.0;HS-grad;<=50K
Married-civ-spouse;60;30.0;HS-grad;>50K
Never-married;25;21.0;Some-college;<=50K
Married-civ-spouse;55;52.0;HS-grad;>50K
Married-civ-spouse;50;42.0;Bachelors;>50K
Married-civ-spouse;16;63.0;HS-grad;<=50K
Divorced;40;63.0;HS-grad;<=50K
Divorced;40;31.0;HS-grad;<=50K
Married-civ-spouse;40;32.0;HS-grad;<=50K
Never-married;38;59.0;HS-grad;<=50K
Never-married;38;39.0;HS-grad;<=50K
Never-married;40;33.0;Some-college;<=50K
Married-spouse-absent;40;39.0;Some-college;>50K
Married-civ-spouse;50;50.0;Masters;>50K
Married-civ-spouse;48;31.0;Some-college;<=50K
Married-civ-spouse;40;31.0;Some-college;<=50K
Divorced;40;55.0;HS-grad;<=50K
Divorced;40;63.0;Some-college;<=50K
Married-civ-spouse;50;47.0;HS-grad;>50K
Married-civ-spouse;45;34.0;10th;>50K
Divorced;40;28.0;HS-grad;<=50K
Never-married;60;25.0;Bachelors;<=50K
Never-married;40;27.0;Some-college;<=50K
Never-married;15;66.0;Some-college;<=50K
Married-civ-spouse;55;39.0;Bachelors;>50K
Never-married;30;23.0;Some-college;<=50K
Never-married;40;57.0;5th-6th;<=50K
Married-civ-spouse;35;28.0;Assoc-acdm;<=50K
Married-civ-spouse;40;48.0;Assoc-voc;>50K
Divorced;40;47.0;HS-grad;<=50K
Married-civ-spouse;50;47.0;Bachelors;<=50K
Married-civ-spouse;55;31.0;HS-grad;<=50K
Married-civ-spouse;50;61.0;Prof-school;>50K
Never-married;40;21.0;HS-grad;<=50K
Married-civ-spouse;35;42.0;Bachelors;<=50K
Married-civ-spouse;40;48.0;Some-college;<=50K
Never-married;20;33.0;Bachelors;<=50K
Married-civ-spouse;40;48.0;Some-college;<=50K
Married-civ-spouse;50;46.0;Masters;>50K
Married-civ-spouse;40;36.0;HS-grad;<=50K
Never-married;40;42.0;Bachelors;<=50K
Never-married;44;21.0;Some-college;<=50K
Married-civ-spouse;60;48.0;Some-college;>50K
Married-spouse-absent;40;36.0;Some-college;>50K
Married-civ-spouse;35;50.0;Some-college;<=50K
Never-married;35;20.0;Some-college;<=50K
Married-civ-spouse;50;34.0;Some-college;<=50K
Married-civ-spouse;40;54.0;Bachelors;<=50K
Divorced;40;31.0;Bachelors;<=50K
Never-married;20;18.0;11th;<=50K
Divorced;30;32.0;Some-college;<=50K
Married-civ-spouse;40;21.0;Some-college;<=50K
Separated;36;20.0;10th;<=50K
Separated;38;54.0;HS-grad;<=50K
Separated;40;47.0;Assoc-voc;<=50K
Never-married;45;20.0;HS-grad;<=50K
Never-married;15;18.0;11th;<=50K
Never-married;30;22.0;Some-college;<=50K
Never-married;10;23.0;Some-college;<=50K
Never-married;40;29.0;Some-college;<=50K
Married-civ-spouse;40;33.0;12th;<=50K
Never-married;30;21.0;Some-college;<=50K
Never-married;40;30.0;Bachelors;<=50K
Separated;40;56.0;HS-grad;<=50K
Never-married;40;30.0;Bachelors;<=50K
Never-married;40;49.0;Bachelors;<=50K
Married-civ-spouse;40;55.0;Some-college;>50K
Never-married;21;28.0;Assoc-acdm;<=50K
Married-civ-spouse;40;25.0;Bachelors;>50K
Never-married;60;25.0;Bachelors;<=50K
Married-civ-spouse;40;51.0;Assoc-acdm;>50K
Divorced;20;80.0;HS-grad;<=50K
Divorced;40;55.0;HS-grad;<=50K
Never-married;35;31.0;Preschool;<=50K
Never-married;60;25.0;Bachelors;<=50K
Divorced;40;32.0;HS-grad;<=50K
Married-civ-spouse;30;54.0;Some-college;<=50K
Married-civ-spouse;40;51.0;Masters;>50K
Divorced;40;57.0;HS-grad;<=50K
Divorced;38;29.0;Assoc-acdm;<=50K
Married-civ-spouse;40;62.0;10th;<=50K
Married-civ-spouse;80;36.0;Prof-school;>50K
Never-married;40;19.0;HS-grad;<=50K
Married-civ-spouse;36;50.0;Assoc-voc;>50K
Married-civ-spouse;40;24.0;HS-grad;<=50K
Married-civ-spouse;40;55.0;HS-grad;>50K
Never-married;40;27.0;Bachelors;<=50K
Married-civ-spouse;38;28.0;HS-grad;<=50K
Married-civ-spouse;45;50.0;Prof-school;>50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Never-married;45;31.0;Masters;<=50K
Never-married;38;23.0;12th;<=50K
Married-civ-spouse;26;39.0;HS-grad;<=50K
Married-civ-spouse;40;42.0;HS-grad;<=50K
Divorced;40;37.0;11th;<=50K
Never-married;40;29.0;Bachelors;<=50K
Divorced;40;40.0;Assoc-acdm;>50K
Divorced;50;51.0;Some-college;<=50K
Married-civ-spouse;40;36.0;HS-grad;<=50K
Never-married;40;33.0;Prof-school;>50K
Married-civ-spouse;40;36.0;HS-grad;<=50K
Never-married;24;20.0;Some-college;<=50K
Never-married;40;25.0;Bachelors;<=50K
Married-civ-spouse;40;48.0;HS-grad;<=50K
Divorced;60;50.0;7th-8th;<=50K
Never-married;40;35.0;HS-grad;<=50K
Married-civ-spouse;50;31.0;Some-college;>50K
Married-civ-spouse;23;50.0;Doctorate;<=50K
Never-married;55;20.0;HS-grad;<=50K
Married-civ-spouse;55;35.0;Bachelors;>50K
Married-civ-spouse;40;30.0;10th;<=50K
Widowed;40;35.0;Assoc-acdm;<=50K
Divorced;65;48.0;Some-college;>50K
Married-civ-spouse;40;31.0;Bachelors;>50K
Never-married;35;19.0;Some-college;<=50K
Married-civ-spouse;40;43.0;Assoc-voc;>50K
Married-civ-spouse;65;47.0;HS-grad;<=50K
Married-civ-spouse;40;22.0;HS-grad;<=50K
Married-civ-spouse;40;33.0;10th;<=50K
Married-civ-spouse;45;53.0;Masters;>50K
Never-married;15;20.0;Some-college;<=50K
Married-civ-spouse;40;52.0;Assoc-voc;>50K
Married-civ-spouse;50;60.0;HS-grad;<=50K
Married-civ-spouse;40;41.0;HS-grad;>50K
Never-married;40;38.0;Masters;<=50K
Married-civ-spouse;40;36.0;Some-college;>50K
Divorced;40;31.0;Masters;<=50K
Married-civ-spouse;40;53.0;Some-college;<=50K
Married-civ-spouse;40;40.0;Some-college;<=50K
Never-married;20;17.0;11th;<=50K
Married-civ-spouse;40;58.0;Bachelors;>50K
Never-married;35;22.0;Some-college;<=50K
Married-civ-spouse;30;30.0;HS-grad;<=50K
Married-civ-spouse;20;61.0;1st-4th;<=50K
Married-civ-spouse;40;32.0;Bachelors;>50K
Divorced;20;65.0;HS-grad;<=50K
Never-married;35;17.0;9th;<=50K
Never-married;35;34.0;HS-grad;<=50K
Never-married;40;47.0;Bachelors;<=50K
Never-married;50;28.0;Some-college;<=50K
Never-married;35;22.0;Some-college;<=50K
Married-civ-spouse;40;28.0;Bachelors;>50K
Never-married;40;33.0;Bachelors;<=50K
Divorced;44;47.0;Assoc-acdm;<=50K
Married-civ-spouse;40;47.0;Masters;>50K
Married-civ-spouse;10;62.0;Masters;<=50K
Never-married;30;26.0;HS-grad;<=50K
Divorced;45;40.0;Bachelors;>50K
Married-civ-spouse;39;33.0;Some-college;<=50K
Married-civ-spouse;30;61.0;Masters;<=50K
Married-civ-spouse;40;72.0;HS-grad;<=50K
Married-civ-spouse;40;41.0;5th-6th;<=50K
Married-civ-spouse;45;48.0;Bachelors;>50K
Never-married;15;22.0;Some-college;<=50K
Married-civ-spouse;60;41.0;Assoc-acdm;>50K
Married-civ-spouse;72;41.0;Bachelors;<=50K
Married-civ-spouse;55;35.0;Prof-school;>50K
Never-married;40;35.0;Some-college;<=50K
Married-civ-spouse;50;48.0;Bachelors;>50K
Married-civ-spouse;60;58.0;9th;<=50K
Married-spouse-absent;40;46.0;HS-grad;<=50K
Married-civ-spouse;40;51.0;HS-grad;<=50K
Widowed;34;70.0;Some-college;<=50K
Married-civ-spouse;40;30.0;HS-grad;<=50K
Never-married;15;18.0;11th;<=50K
Divorced;40;34.0;HS-grad;<=50K
Married-civ-spouse;40;25.0;Bachelors;>50K
Divorced;50;49.0;HS-grad;<=50K
Divorced;40;51.0;HS-grad;<=50K
Never-married;40;25.0;HS-grad;<=50K
Married-civ-spouse;50;40.0;10th;<=50K
Married-civ-spouse;56;61.0;7th-8th;<=50K
Married-civ-spouse;50;43.0;Bachelors;>50K
Never-married;40;29.0;HS-grad;<=50K
Married-civ-spouse;48;38.0;Bachelors;<=50K
Married-civ-spouse;40;43.0;HS-grad;<=50K
Married-civ-spouse;55;46.0;Bachelors;<=50K
Married-civ-spouse;40;32.0;HS-grad;>50K
Never-married;44;19.0;HS-grad;<=50K
Divorced;28;32.0;HS-grad;<=50K
Never-married;15;22.0;Some-college;<=50K
Married-civ-spouse;40;37.0;HS-grad;<=50K
Married-civ-spouse;40;23.0;HS-grad;<=50K
Married-civ-spouse;40;40.0;HS-grad;<=50K
Never-married;45;39.0;Masters;>50K
Divorced;40;48.0;HS-grad;<=50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Married-civ-spouse;40;36.0;HS-grad;<=50K
Married-civ-spouse;66;44.0;HS-grad;<=50K
Married-civ-spouse;56;25.0;Assoc-voc;>50K
Married-civ-spouse;45;37.0;11th;<=50K
Married-civ-spouse;45;52.0;Some-college;>50K
Married-civ-spouse;50;28.0;Bachelors;<=50K
Divorced;40;64.0;Bachelors;<=50K
Divorced;21;31.0;12th;<=50K
Married-civ-spouse;45;42.0;Bachelors;>50K
Never-married;40;24.0;Bachelors;<=50K
Married-civ-spouse;48;46.0;Bachelors;>50K
Never-married;34;33.0;Some-college;<=50K
Divorced;40;72.0;1st-4th;<=50K
Married-civ-spouse;40;62.0;5th-6th;<=50K
Widowed;40;17.0;11th;<=50K
Married-civ-spouse;40;49.0;HS-grad;>50K
Never-married;38;20.0;HS-grad;<=50K
Never-married;15;21.0;Some-college;<=50K
Married-civ-spouse;62;39.0;Some-college;>50K
Never-married;40;31.0;Bachelors;<=50K
Separated;40;49.0;HS-grad;<=50K
Never-married;40;22.0;HS-grad;<=50K
Married-civ-spouse;52;44.0;HS-grad;>50K
Married-civ-spouse;40;38.0;Assoc-voc;<=50K
Never-married;20;22.0;HS-grad;<=50K
Married-civ-spouse;40;46.0;HS-grad;<=50K
Never-married;40;44.0;Masters;<=50K
Separated;40;27.0;HS-grad;<=50K
Never-married;40;55.0;Masters;<=50K
Divorced;13;29.0;Assoc-acdm;<=50K
Divorced;40;36.0;Some-college;<=50K
Never-married;40;32.0;Masters;<=50K
Divorced;40;60.0;Assoc-acdm;<=50K
Married-civ-spouse;50;40.0;Masters;>50K
Divorced;30;42.0;Some-college;<=50K
Married-civ-spouse;20;63.0;Bachelors;<=50K
Married-civ-spouse;40;37.0;Bachelors;>50K
Married-civ-spouse;32;32.0;Some-college;>50K
Married-civ-spouse;60;50.0;Some-college;<=50K
Never-married;50;22.0;HS-grad;<=50K
Married-civ-spouse;5;67.0;HS-grad;<=50K
Never-married;21;18.0;11th;<=50K
Married-civ-spouse;60;48.0;Bachelors;>50K
Married-civ-spouse;40;33.0;11th;<=50K
Married-civ-spouse;15;35.0;1st-4th;<=50K
Married-civ-spouse;40;55.0;Some-college;<=50K
Married-civ-spouse;50;51.0;Masters;>50K
Married-civ-spouse;60;53.0;Some-college;<=50K
Divorced;40;29.0;Some-college;<=50K
Never-married;30;20.0;Some-college;<=50K
Never-married;35;26.0;Assoc-voc;<=50K
Divorced;60;45.0;HS-grad;<=50K
Never-married;40;29.0;HS-grad;<=50K
Married-civ-spouse;40;28.0;HS-grad;<=50K
Married-civ-spouse;25;70.0;7th-8th;<=50K
Never-married;40;36.0;HS-grad;<=50K
Married-civ-spouse;40;57.0;5th-6th;<=50K
Married-civ-spouse;40;46.0;12th;<=50K
Never-married;25;19.0;Some-college;<=50K
Never-married;10;19.0;Some-college;<=50K
Never-married;40;26.0;HS-grad;<=50K
Never-married;40;38.0;11th;<=50K
Married-civ-spouse;70;39.0;1st-4th;<=50K
Never-married;40;22.0;9th;<=50K
Married-civ-spouse;65;32.0;HS-grad;>50K
Married-civ-spouse;40;53.0;9th;<=50K
Separated;40;50.0;HS-grad;<=50K
Married-civ-spouse;65;37.0;9th;<=50K
Married-civ-spouse;50;38.0;Prof-school;<=50K
Married-civ-spouse;40;28.0;Masters;>50K
Married-civ-spouse;60;42.0;Bachelors;>50K
Married-civ-spouse;50;57.0;Some-college;>50K
Divorced;40;61.0;Some-college;<=50K
Never-married;40;26.0;Some-college;<=50K
Married-civ-spouse;40;43.0;Assoc-voc;>50K
Separated;70;35.0;HS-grad;<=50K
Never-married;40;32.0;10th;<=50K
Divorced;40;45.0;Some-college;<=50K
Never-married;48;26.0;Assoc-voc;<=50K
Divorced;24;23.0;HS-grad;<=50K
Married-civ-spouse;16;41.0;Some-college;<=50K
Married-civ-spouse;48;42.0;HS-grad;>50K
Widowed;40;62.0;HS-grad;<=50K
Married-civ-spouse;20;30.0;Masters;<=50K
Married-civ-spouse;40;24.0;Assoc-acdm;<=50K
Married-civ-spouse;40;51.0;HS-grad;>50K
Divorced;40;62.0;HS-grad;<=50K
Never-married;55;37.0;Prof-school;>50K
Never-married;24;27.0;7th-8th;<=50K
Never-married;40;21.0;Some-college;<=50K
Never-married;25;18.0;12th;<=50K
Divorced;30;53.0;HS-grad;<=50K
Never-married;15;22.0;Bachelors;<=50K
Never-married;40;47.0;HS-grad;<=50K
Married-civ-spouse;40;45.0;Prof-school;>50K
Never-married;65;36.0;HS-grad;<=50K
Married-civ-spouse;55;43.0;HS-grad;<=50K
Married-AF-spouse;50;40.0;Bachelors;>50K
Never-married;40;29.0;Assoc-voc;<=50K
Widowed;50;51.0;Masters;>50K
Married-civ-spouse;40;57.0;HS-grad;<=50K
Never-married;60;37.0;Some-college;>50K
Married-civ-spouse;50;51.0;Some-college;>50K
Married-civ-spouse;45;37.0;Assoc-acdm;<=50K
Divorced;8;45.0;Assoc-voc;<=50K
Never-married;30;22.0;Assoc-voc;<=50K
Married-civ-spouse;40;42.0;10th;<=50K
Divorced;50;64.0;Masters;<=50K
Divorced;35;49.0;Some-college;<=50K
Married-civ-spouse;40;44.0;HS-grad;<=50K
Never-married;40;23.0;HS-grad;<=50K
Never-married;35;28.0;Some-college;<=50K
Married-civ-spouse;40;26.0;5th-6th;<=50K
Divorced;35;40.0;Bachelors;<=50K
Married-civ-spouse;50;43.0;Assoc-acdm;<=50K
Married-civ-spouse;10;33.0;Masters;>50K
Divorced;40;36.0;HS-grad;<=50K
Married-civ-spouse;50;42.0;Bachelors;<=50K
Married-civ-spouse;60;26.0;Prof-school;>50K
Married-civ-spouse;50;37.0;Some-college;<=50K
Married-civ-spouse;30;61.0;Masters;>50K
Never-married;40;19.0;Some-college;<=50K
Married-civ-spouse;40;33.0;Some-college;<=50K
Married-civ-spouse;40;47.0;Assoc-acdm;<=50K
Never-married;40;31.0;HS-grad;<=50K
Divorced;39;55.0;Prof-school;<=50K
Married-civ-spouse;40;43.0;Assoc-acdm;<=50K
Married-civ-spouse;40;42.0;Bachelors;<=50K
Never-married;50;34.0;Bachelors;<=50K
Never-married;40;20.0;HS-grad;<=50K
Never-married;43;21.0;HS-grad;<=50K
Married-civ-spouse;40;40.0;HS-grad;>50K
Never-married;35;48.0;Bachelors;<=50K
Married-civ-spouse;40;55.0;Some-college;>50K
Married-civ-spouse;16;70.0;HS-grad;<=50K
Widowed;40;58.0;Bachelors;<=50K
Never-married;40;23.0;Bachelors;<=50K
Married-civ-spouse;40;32.0;Bachelors;>50K
Divorced;40;26.0;HS-grad;<=50K
Married-civ-spouse;50;37.0;Some-college;>50K
Never-married;42;23.0;Bachelors;<=50K
Never-married;20;20.0;Some-college;<=50K
Married-civ-spouse;60;28.0;HS-grad;<=50K
Widowed;80;58.0;HS-grad;<=50K
Divorced;40;52.0;HS-grad;<=50K
Never-married;22;27.0;Some-college;<=50K
Married-civ-spouse;40;37.0;Some-college;>50K
Married-civ-spouse;30;60.0;HS-grad;<=50K
Married-civ-spouse;40;43.0;Some-college;<=50K
Never-married;60;65.0;Prof-school;<=50K
Married-civ-spouse;50;61.0;Some-college;>50K
Married-civ-spouse;75;57.0;Some-college;<=50K
Married-civ-spouse;60;47.0;Masters;>50K
Divorced;40;62.0;Bachelors;<=50K
Divorced;50;51.0;Bachelors;>50K
Never-married;40;35.0;Bachelors;<=50K
Never-married;20;17.0;12th;<=50K
Never-married;45;25.0;HS-grad;<=50K
Married-civ-spouse;45;34.0;HS-grad;>50K
Married-civ-spouse;55;55.0;HS-grad;<=50K
Married-civ-spouse;50;42.0;Prof-school;>50K
Married-civ-spouse;50;20.0;11th;<=50K
Never-married;50;36.0;HS-grad;<=50K
Married-civ-spouse;40;47.0;HS-grad;<=50K
Married-civ-spouse;40;26.0;Masters;>50K
Divorced;78;26.0;HS-grad;>50K
Married-civ-spouse;42;56.0;Bachelors;>50K
Divorced;40;26.0;HS-grad;<=50K
Married-civ-spouse;32;52.0;11th;<=50K
Married-civ-spouse;60;43.0;HS-grad;<=50K
Never-married;25;19.0;Some-college;<=50K
Married-civ-spouse;45;26.0;HS-grad;<=50K
Never-married;40;26.0;Some-college;<=50K
Married-civ-spouse;60;43.0;11th;<=50K
Married-civ-spouse;65;55.0;Bachelors;>50K
Divorced;50;38.0;HS-grad;<=50K
Never-married;40;17.0;10th;<=50K
Married-civ-spouse;35;56.0;10th;>50K
Married-civ-spouse;40;45.0;HS-grad;<=50K
Never-married;38;18.0;Some-college;<=50K
Married-civ-spouse;45;43.0;Bachelors;>50K
Divorced;24;59.0;HS-grad;<=50K
Married-civ-spouse;50;38.0;Masters;>50K
Married-civ-spouse;40;27.0;HS-grad;<=50K
Divorced;40;37.0;HS-grad;>50K
Married-civ-spouse;35;44.0;Masters;>50K
Married-civ-spouse;40;28.0;Assoc-voc;>50K
Never-married;40;22.0;Some-college;<=50K
Divorced;40;48.0;Bachelors;<=50K
Divorced;45;47.0;Masters;<=50K
Married-civ-spouse;40;43.0;HS-grad;<=50K
Married-civ-spouse;45;42.0;Assoc-acdm;>50K
Married-civ-spouse;55;37.0;HS-grad;<=50K
Divorced;40;39.0;Bachelors;<=50K
Married-civ-spouse;40;36.0;HS-grad;>50K
Never-married;12;18.0;HS-grad;<=50K
Married-civ-spouse;44;60.0;10th;>50K
Married-civ-spouse;50;38.0;Some-college;<=50K
Widowed;40;59.0;HS-grad;<=50K
Never-married;50;39.0;Bachelors;<=50K
Never-married;32;39.0;Assoc-voc;<=50K
Married-civ-spouse;40;43.0;Bachelors;<=50K
Married-civ-spouse;40;25.0;Bachelors;<=50K
Never-married;16;17.0;11th;<=50K
Married-civ-spouse;50;37.0;Assoc-voc;<=50K
Divorced;40;53.0;11th;<=50K
Married-civ-spouse;30;46.0;7th-8th;<=50K
Married-civ-spouse;40;29.0;Masters;>50K
Married-civ-spouse;42;47.0;HS-grad;>50K
Married-civ-spouse;40;40.0;Doctorate;>50K
Married-civ-spouse;40;29.0;HS-grad;>50K
Divorced;40;44.0;Some-college;<=50K
Married-civ-spouse;40;47.0;HS-grad;<=50K
Never-married;40;21.0;Some-college;<=50K
Married-civ-spouse;45;32.0;Some-college;<=50K
Never-married;40;41.0;Bachelors;<=50K
Married-spouse-absent;50;41.0;HS-grad;<=50K
Never-married;50;22.0;Bachelors;<=50K
Never-married;40;23.0;HS-grad;<=50K
Married-civ-spouse;45;47.0;Bachelors;>50K
Never-married;40;21.0;Some-college;<=50K
Separated;40;51.0;Bachelors;<=50K
Married-civ-spouse;40;27.0;Some-college;<=50K
Married-civ-spouse;48;45.0;HS-grad;<=50K
